player_name,match_id,match_date,fantasy_points
Dhoni,202511,2025-03-30,19.0
Dhoni,202508,2025-03-28,37.0
Dhoni,202503,2025-03-23,0.0
Dhoni,202468,2024-05-18,30.0
Dhoni,202459,2024-05-10,33.0
Dhoni,202453,2024-05-05,0.0
Dhoni,202449,2024-05-01,17.0
Dhoni,202446,2024-04-28,6.0
Dhoni,202439,2024-04-23,5.0
Dhoni,202434,2024-04-19,35.0
Dhoni,202429,2024-04-14,26.0
Dhoni,202422,2024-04-08,1.0
Dhoni,202418,2024-04-05,1.0
Dhoni,202413,2024-03-31,47.0
Dhoni,202374,2023-05-29,0.0
Dhoni,202371,2023-05-23,1.0
Dhoni,202367,2023-05-20,5.0
Dhoni,202361,2023-05-14,2.0
Dhoni,202355,2023-05-10,25.0
Dhoni,202349,2023-05-06,2.0
Dhoni,202341,2023-04-30,17.0
Dhoni,202333,2023-04-23,2.0
Dhoni,202324,2023-04-17,1.0
Dhoni,202317,2023-04-12,39.0
Dhoni,202306,2023-04-03,16.0
Dhoni,202301,2023-03-31,17.0
Dhoni,202268,2022-05-20,29.0
Dhoni,202262,2022-05-15,5.0
Dhoni,202259,2022-05-12,44.0
Dhoni,202255,2022-05-08,26.0
Dhoni,202249,2022-05-04,2.0
Dhoni,202246,2022-05-01,9.0
Dhoni,202238,2022-04-25,15.0
Dhoni,202233,2022-04-21,33.0
Dhoni,202217,2022-04-09,3.0
Dhoni,202211,2022-04-03,26.0
Dhoni,202207,2022-03-31,20.0
Dhoni,202201,2022-03-26,67.0
Dhruv Jurel,202518,2025-04-05,16.0
Dhruv Jurel,202511,2025-03-30,3.0
Dhruv Jurel,202506,2025-03-26,38.0
Dhruv Jurel,202502,2025-03-23,95.0
Dhruv Jurel,202473,2024-05-24,75.0
Dhruv Jurel,202472,2024-05-22,9.0
Dhruv Jurel,202465,2024-05-15,0.0
Dhruv Jurel,202461,2024-05-12,33.0
Dhruv Jurel,202450,2024-05-02,1.0
Dhruv Jurel,202444,2024-04-27,69.0
Dhruv Jurel,202431,2024-04-16,2.0
Dhruv Jurel,202427,2024-04-13,2.0
Dhruv Jurel,202419,2024-04-06,2.0
Dhruv Jurel,202409,2024-03-28,23.0
Dhruv Jurel,202404,2024-03-24,23.0
Dhruv Jurel,202366,2023-05-19,12.0
Dhruv Jurel,202360,2023-05-14,1.0
Dhruv Jurel,202348,2023-05-05,10.0
Dhruv Jurel,202342,2023-04-30,2.0
Dhruv Jurel,202337,2023-04-27,41.0
Dhruv Jurel,202332,2023-04-23,40.0
Dhruv Jurel,202326,2023-04-19,0.0
Dhruv Jurel,202323,2023-04-16,22.0
Dhruv Jurel,202317,2023-04-12,4.0
Dhruv Jurel,202311,2023-04-08,10.0
Dhruv Jurel,202308,2023-04-05,39.0
Digvesh Rathi,202516,2025-04-04,33.0
Digvesh Rathi,202513,2025-04-01,50.0
Digvesh Rathi,202507,2025-03-27,25.0
Digvesh Rathi,202504,2025-03-24,50.0
Dwayne Bravo,202259,2022-05-12,14.0
Dwayne Bravo,202255,2022-05-08,59.0
Dwayne Bravo,202238,2022-04-25,79.0
Dwayne Bravo,202233,2022-04-21,59.0
Dwayne Bravo,202229,2022-04-17,79.0
Dwayne Bravo,202222,2022-04-12,25.0
Dwayne Bravo,202217,2022-04-09,34.0
Dwayne Bravo,202211,2022-04-03,25.0
Dwayne Bravo,202207,2022-03-31,26.0
Dwayne Bravo,202201,2022-03-26,79.0
Fabian Allen,202226,2022-04-16,42.0
Fazalhaq Farooqi,202502,2025-03-23,0.0
Fazalhaq Farooqi,202362,2023-05-15,26.0
Fazalhaq Farooqi,202358,2023-05-13,0.0
Fazalhaq Farooqi,202310,2023-04-07,25.0
Fazalhaq Farooqi,202304,2023-04-02,58.0
Fazalhaq Farooqi,202270,2022-05-22,66.0
Fazalhaq Farooqi,202265,2022-05-17,0.0
Fazalhaq Farooqi,202254,2022-05-08,2.0
Ferguson,202518,2025-04-05,63.0
Ferguson,202513,2025-04-01,33.0
Ferguson,202472,2024-05-22,33.0
Ferguson,202468,2024-05-18,25.0
Ferguson,202462,2024-05-12,50.0
Ferguson,202458,2024-05-09,87.0
Ferguson,202441,2024-04-25,0.0
Ferguson,202436,2024-04-21,26.0
Ferguson,202430,2024-04-15,50.0
Ferguson,202322,2023-04-16,25.0
Ferguson,202319,2023-04-14,0.0
Ferguson,202313,2023-04-09,0.0
Ferguson,202274,2022-05-29,0.0
Ferguson,202267,2022-05-19,0.0
Ferguson,202251,2022-05-06,50.0
Ferguson,202248,2022-05-03,39.0
Ferguson,202243,2022-04-30,25.0
Ferguson,202240,2022-04-27,0.0
Ferguson,202235,2022-04-23,25.0
Ferguson,202229,2022-04-17,25.0
Ferguson,202224,2022-04-14,116.0
Ferguson,202221,2022-04-11,0.0
Ferguson,202216,2022-04-08,50.0
Ferguson,202210,2022-04-02,108.0
Ferguson,202204,2022-03-28,0.0
Ferreira,202465,2024-05-15,7.0
Ferreira,202456,2024-05-07,1.0
Finch,202253,2022-05-07,15.0
Finch,202247,2022-05-02,4.0
Finch,202241,2022-04-28,3.0
Finch,202230,2022-04-18,79.0
Finch,202225,2022-04-15,9.0
Fraser-McGurk,202517,2025-04-05,0.0
Fraser-McGurk,202510,2025-03-30,46.0
Fraser-McGurk,202504,2025-03-24,1.0
Fraser-McGurk,202464,2024-05-14,0.0
Fraser-McGurk,202462,2024-05-12,27.0
Fraser-McGurk,202456,2024-05-07,71.0
Fraser-McGurk,202447,2024-04-29,15.0
Fraser-McGurk,202443,2024-04-27,115.0
Fraser-McGurk,202440,2024-04-24,29.0
Fraser-McGurk,202435,2024-04-20,92.0
Fraser-McGurk,202432,2024-04-17,26.0
Fraser-McGurk,202426,2024-04-12,75.0
Gaikwad,202517,2025-04-05,6.0
Gaikwad,202511,2025-03-30,80.0
Gaikwad,202508,2025-03-28,0.0
Gaikwad,202503,2025-03-23,73.0
Gaikwad,202468,2024-05-18,0.0
Gaikwad,202461,2024-05-12,47.0
Gaikwad,202459,2024-05-10,0.0
Gaikwad,202453,2024-05-05,38.0
Gaikwad,202449,2024-05-01,79.0
Gaikwad,202446,2024-04-28,122.0
Gaikwad,202439,2024-04-23,142.0
Gaikwad,202434,2024-04-19,18.0
Gaikwad,202429,2024-04-14,92.0
Gaikwad,202422,2024-04-08,84.0
Gaikwad,202418,2024-04-05,31.0
Gaikwad,202413,2024-03-31,1.0
Gaikwad,202407,2024-03-26,53.0
Gaikwad,202401,2024-03-22,18.0
Gaikwad,202374,2023-05-29,31.0
Gaikwad,202371,2023-05-23,77.0
Gaikwad,202367,2023-05-20,104.0
Gaikwad,202361,2023-05-14,19.0
Gaikwad,202355,2023-05-10,28.0
Gaikwad,202349,2023-05-06,38.0
Gaikwad,202341,2023-04-30,43.0
Gaikwad,202337,2023-04-27,54.0
Gaikwad,202333,2023-04-23,43.0
Gaikwad,202329,2023-04-21,37.0
Gaikwad,202324,2023-04-17,3.0
Gaikwad,202317,2023-04-12,9.0
Gaikwad,202312,2023-04-08,44.0
Gaikwad,202306,2023-04-03,76.0
Gaikwad,202301,2023-03-31,122.0
Gaikwad,202268,2022-05-20,2.0
Gaikwad,202262,2022-05-15,67.0
Gaikwad,202259,2022-05-12,8.0
Gaikwad,202255,2022-05-08,47.0
Gaikwad,202249,2022-05-04,33.0
Gaikwad,202246,2022-05-01,125.0
Gaikwad,202238,2022-04-25,34.0
Gaikwad,202233,2022-04-21,0.0
Gaikwad,202229,2022-04-17,96.0
Gaikwad,202222,2022-04-12,20.0
Gaikwad,202217,2022-04-09,19.0
Gaikwad,202211,2022-04-03,1.0
Gaikwad,202207,2022-03-31,1.0
Gaikwad,202201,2022-03-26,0.0
Gerald Coetzee,202451,2024-05-03,10.0
Gerald Coetzee,202448,2024-04-30,34.0
Gerald Coetzee,202438,2024-04-22,0.0
Gerald Coetzee,202433,2024-04-18,79.0
Gerald Coetzee,202429,2024-04-14,25.0
Gerald Coetzee,202425,2024-04-11,25.0
Gerald Coetzee,202420,2024-04-07,108.0
Gerald Coetzee,202414,2024-04-01,4.0
Gerald Coetzee,202408,2024-03-27,25.0
Gerald Coetzee,202405,2024-03-24,51.0
Glenn Phillips,202369,2023-05-21,1.0
Glenn Phillips,202365,2023-05-18,6.0
Glenn Phillips,202358,2023-05-13,25.0
Glenn Phillips,202352,2023-05-07,32.0
Glenn Phillips,202304,2023-04-02,10.0
Gowtham,202457,2024-05-08,0.0
Gowtham,202368,2023-05-20,39.0
Gowtham,202345,2023-05-03,1.0
Gowtham,202343,2023-05-01,53.0
Gowtham,202321,2023-04-15,26.0
Gowtham,202306,2023-04-03,19.0
Gowtham,202303,2023-04-01,8.0
Gowtham,202266,2022-05-18,25.0
Gowtham,202245,2022-05-01,25.0
Gowtham,202220,2022-04-10,58.0
Gowtham,202215,2022-04-07,25.0
Green,202472,2024-05-22,81.0
Green,202468,2024-05-18,72.0
Green,202462,2024-05-12,87.0
Green,202458,2024-05-09,53.0
Green,202452,2024-05-04,26.0
Green,202445,2024-04-28,0.0
Green,202441,2024-04-25,92.0
Green,202436,2024-04-21,58.0
Green,202419,2024-04-06,5.0
Green,202415,2024-04-02,10.0
Green,202410,2024-03-29,41.0
Green,202406,2024-03-25,3.0
Green,202401,2024-03-22,69.0
Green,202373,2023-05-26,36.0
Green,202369,2023-05-21,140.0
Green,202363,2023-05-16,4.0
Green,202357,2023-05-12,3.0
Green,202354,2023-05-09,27.0
Green,202349,2023-05-06,7.0
Green,202346,2023-05-03,27.0
Green,202342,2023-04-30,52.0
Green,202335,2023-04-25,39.0
Green,202331,2023-04-22,145.0
Green,202325,2023-04-18,107.0
Green,202322,2023-04-16,26.0
Green,202316,2023-04-11,20.0
Green,202312,2023-04-08,13.0
Green,202305,2023-04-02,31.0
Gulbadin,202464,2024-05-14,0.0
Gulbadin,202456,2024-05-07,22.0
Gurbaz,202474,2024-05-26,48.0
Gurbaz,202471,2024-05-21,29.0
Gurbaz,202368,2023-05-20,8.0
Gurbaz,202361,2023-05-14,1.0
Gurbaz,202356,2023-05-11,23.0
Gurbaz,202353,2023-05-08,18.0
Gurbaz,202347,2023-05-04,0.0
Gurbaz,202339,2023-04-29,108.0
Gurbaz,202322,2023-04-16,6.0
Gurbaz,202319,2023-04-14,0.0
Gurbaz,202313,2023-04-09,18.0
Gurbaz,202309,2023-04-06,77.0
Gurbaz,202302,2023-04-01,27.0
Gurnoor Brar,202338,2023-04-28,0.0
Hardik Pandya,202520,2025-04-07,103.0
Hardik Pandya,202516,2025-04-04,173.0
Hardik Pandya,202512,2025-03-31,25.0
Hardik Pandya,202509,2025-03-29,60.0
Hardik Pandya,202467,2024-05-17,19.0
Hardik Pandya,202460,2024-05-11,2.0
Hardik Pandya,202455,2024-05-06,87.0
Hardik Pandya,202451,2024-05-03,88.0
Hardik Pandya,202448,2024-04-30,79.0
Hardik Pandya,202443,2024-04-27,56.0
Hardik Pandya,202438,2024-04-22,11.0
Hardik Pandya,202433,2024-04-18,37.0
Hardik Pandya,202429,2024-04-14,52.0
Hardik Pandya,202425,2024-04-11,27.0
Hardik Pandya,202420,2024-04-07,44.0
Hardik Pandya,202414,2024-04-01,40.0
Hardik Pandya,202408,2024-03-27,52.0
Hardik Pandya,202405,2024-03-24,14.0
Hardik Pandya,202374,2023-05-29,25.0
Hardik Pandya,202373,2023-05-26,34.0
Hardik Pandya,202371,2023-05-23,9.0
Hardik Pandya,202362,2023-05-15,9.0
Hardik Pandya,202357,2023-05-12,5.0
Hardik Pandya,202351,2023-05-07,30.0
Hardik Pandya,202348,2023-05-05,73.0
Hardik Pandya,202344,2023-05-02,99.0
Hardik Pandya,202339,2023-04-29,30.0
Hardik Pandya,202335,2023-04-25,39.0
Hardik Pandya,202330,2023-04-22,84.0
Hardik Pandya,202323,2023-04-16,58.0
Hardik Pandya,202318,2023-04-13,9.0
Hardik Pandya,202307,2023-04-04,6.0
Hardik Pandya,202301,2023-03-31,8.0
Hardik Pandya,202274,2022-05-29,118.0
Hardik Pandya,202271,2022-05-24,78.0
Hardik Pandya,202267,2022-05-19,80.0
Hardik Pandya,202262,2022-05-15,8.0
Hardik Pandya,202257,2022-05-10,11.0
Hardik Pandya,202251,2022-05-06,28.0
Hardik Pandya,202248,2022-05-03,1.0
Hardik Pandya,202243,2022-04-30,3.0
Hardik Pandya,202240,2022-04-27,12.0
Hardik Pandya,202235,2022-04-23,83.0
Hardik Pandya,202224,2022-04-14,136.0
Hardik Pandya,202221,2022-04-11,89.0
Hardik Pandya,202216,2022-04-08,57.0
Hardik Pandya,202210,2022-04-02,60.0
Hardik Pandya,202204,2022-03-28,40.0
Harpreet Brar,202469,2024-05-19,33.0
Harpreet Brar,202465,2024-05-15,0.0
Harpreet Brar,202453,2024-05-05,19.0
Harpreet Brar,202449,2024-05-01,58.0
Harpreet Brar,202442,2024-04-26,0.0
Harpreet Brar,202437,2024-04-21,35.0
Harpreet Brar,202433,2024-04-18,25.0
Harpreet Brar,202427,2024-04-13,3.0
Harpreet Brar,202423,2024-04-09,0.0
Harpreet Brar,202417,2024-04-04,26.0
Harpreet Brar,202411,2024-03-30,0.0
Harpreet Brar,202406,2024-03-25,68.0
Harpreet Brar,202402,2024-03-23,27.0
Harpreet Brar,202359,2023-05-13,134.0
Harpreet Brar,202353,2023-05-08,46.0
Harpreet Brar,202346,2023-05-03,0.0
Harpreet Brar,202331,2023-04-22,6.0
Harpreet Brar,202327,2023-04-20,64.0
Harpreet Brar,202321,2023-04-15,32.0
Harpreet Brar,202318,2023-04-13,35.0
Harpreet Brar,202314,2023-04-09,1.0
Harpreet Brar,202308,2023-04-05,0.0
Harpreet Brar,202302,2023-04-01,0.0
Harpreet Brar,202270,2022-05-22,79.0
Harpreet Brar,202264,2022-05-16,1.0
Harpreet Brar,202260,2022-05-13,34.0
Harpreet Brar,202208,2022-04-01,17.0
Harpreet Brar,202203,2022-03-27,0.0
Harpreet Singh,202437,2024-04-21,14.0
Harpreet Singh,202433,2024-04-18,15.0
Harpreet Singh,202331,2023-04-22,49.0
Harpreet Singh,202327,2023-04-20,16.0
Harpreet Singh,202321,2023-04-15,25.0
Harry Brook,202369,2023-05-21,0.0
Harry Brook,202365,2023-05-18,31.0
Harry Brook,202347,2023-05-04,0.0
Harry Brook,202340,2023-04-29,0.0
Harry Brook,202334,2023-04-24,3.0
Harry Brook,202329,2023-04-21,21.0
Harry Brook,202325,2023-04-18,11.0
Harry Brook,202319,2023-04-14,134.0
Harry Brook,202314,2023-04-09,16.0
Harry Brook,202310,2023-04-07,3.0
Harry Brook,202304,2023-04-02,12.0
Harshal Patel,202515,2025-04-03,53.0
Harshal Patel,202510,2025-03-30,5.0
Harshal Patel,202507,2025-03-27,37.0
Harshal Patel,202502,2025-03-23,50.0
Harshal Patel,202469,2024-05-19,50.0
Harshal Patel,202465,2024-05-15,87.0
Harshal Patel,202458,2024-05-09,87.0
Harshal Patel,202453,2024-05-05,118.0
Harshal Patel,202449,2024-05-01,0.0
Harshal Patel,202442,2024-04-26,50.0
Harshal Patel,202437,2024-04-21,87.0
Harshal Patel,202433,2024-04-18,109.0
Harshal Patel,202427,2024-04-13,25.0
Harshal Patel,202423,2024-04-09,50.0
Harshal Patel,202417,2024-04-04,25.0
Harshal Patel,202411,2024-03-30,25.0
Harshal Patel,202406,2024-03-25,25.0
Harshal Patel,202402,2024-03-23,108.0
Harshal Patel,202370,2023-05-21,25.0
Harshal Patel,202365,2023-05-18,33.0
Harshal Patel,202354,2023-05-09,0.0
Harshal Patel,202350,2023-05-06,25.0
Harshal Patel,202343,2023-05-01,50.0
Harshal Patel,202336,2023-04-26,0.0
Harshal Patel,202332,2023-04-23,79.0
Harshal Patel,202327,2023-04-20,25.0
Harshal Patel,202324,2023-04-17,33.0
Harshal Patel,202320,2023-04-15,33.0
Harshal Patel,202315,2023-04-10,58.0
Harshal Patel,202309,2023-04-06,25.0
Harshal Patel,202305,2023-04-02,25.0
Harshal Patel,202273,2022-05-27,1.0
Harshal Patel,202272,2022-05-25,25.0
Harshal Patel,202267,2022-05-19,25.0
Harshal Patel,202260,2022-05-13,154.0
Harshal Patel,202254,2022-05-08,25.0
Harshal Patel,202249,2022-05-04,79.0
Harshal Patel,202243,2022-04-30,0.0
Harshal Patel,202239,2022-04-26,33.0
Harshal Patel,202236,2022-04-23,29.0
Harshal Patel,202231,2022-04-19,50.0
Harshal Patel,202227,2022-04-16,0.0
Harshal Patel,202218,2022-04-09,50.0
Harshal Patel,202213,2022-04-05,36.0
Harshal Patel,202206,2022-03-30,62.0
Harshal Patel,202203,2022-03-27,25.0
Harshit Rana,202515,2025-04-03,25.0
Harshit Rana,202512,2025-03-31,4.0
Harshit Rana,202506,2025-03-26,58.0
Harshit Rana,202501,2025-03-22,6.0
Harshit Rana,202474,2024-05-26,58.0
Harshit Rana,202471,2024-05-21,25.0
Harshit Rana,202460,2024-05-11,79.0
Harshit Rana,202454,2024-05-05,87.0
Harshit Rana,202447,2024-04-29,58.0
Harshit Rana,202442,2024-04-26,0.0
Harshit Rana,202436,2024-04-21,50.0
Harshit Rana,202431,2024-04-16,50.0
Harshit Rana,202428,2024-04-14,0.0
Harshit Rana,202410,2024-03-29,50.0
Harshit Rana,202403,2024-03-23,79.0
Harshit Rana,202368,2023-05-20,25.0
Harshit Rana,202361,2023-05-14,0.0
Harshit Rana,202356,2023-05-11,25.0
Harshit Rana,202353,2023-05-08,50.0
Harshit Rana,202347,2023-05-04,25.0
Harshit Rana,202339,2023-04-29,33.0
Harshit Rana,202253,2022-05-07,2.0
Harshit Rana,202241,2022-04-28,25.0
Hasaranga,202518,2025-04-05,25.0
Hasaranga,202511,2025-03-30,120.0
Hasaranga,202506,2025-03-26,29.0
Hasaranga,202354,2023-05-09,72.0
Hasaranga,202350,2023-05-06,0.0
Hasaranga,202343,2023-05-01,34.0
Hasaranga,202336,2023-04-26,55.0
Hasaranga,202332,2023-04-23,6.0
Hasaranga,202327,2023-04-20,58.0
Hasaranga,202324,2023-04-17,35.0
Hasaranga,202320,2023-04-15,33.0
Hasaranga,202273,2022-05-27,25.0
Hasaranga,202272,2022-05-25,33.0
Hasaranga,202267,2022-05-19,25.0
Hasaranga,202260,2022-05-13,59.0
Hasaranga,202254,2022-05-08,149.0
Hasaranga,202249,2022-05-04,25.0
Hasaranga,202243,2022-04-30,50.0
Hasaranga,202239,2022-04-26,78.0
Hasaranga,202236,2022-04-23,3.0
Hasaranga,202231,2022-04-19,0.0
Hasaranga,202227,2022-04-16,58.0
Hasaranga,202222,2022-04-12,59.0
Hasaranga,202218,2022-04-09,66.0
Hasaranga,202213,2022-04-05,25.0
Hasaranga,202206,2022-03-30,121.0
Hasaranga,202203,2022-03-27,25.0
Hazlewood,202520,2025-04-07,58.0
Hazlewood,202514,2025-04-02,25.0
Hazlewood,202508,2025-03-28,79.0
Hazlewood,202501,2025-03-22,50.0
Hazlewood,202354,2023-05-09,0.0
Hazlewood,202350,2023-05-06,25.0
Hazlewood,202343,2023-05-01,51.0
Hazlewood,202273,2022-05-27,51.0
Hazlewood,202272,2022-05-25,79.0
Hazlewood,202267,2022-05-19,50.0
Hazlewood,202260,2022-05-13,8.0
Hazlewood,202254,2022-05-08,50.0
Hazlewood,202249,2022-05-04,25.0
Hazlewood,202243,2022-04-30,0.0
Hazlewood,202239,2022-04-26,79.0
Hazlewood,202236,2022-04-23,-3.0
Hazlewood,202231,2022-04-19,116.0
Hazlewood,202227,2022-04-16,79.0
Hazlewood,202222,2022-04-12,40.0
Head,202519,2025-04-06,10.0
Head,202515,2025-04-03,5.0
Head,202510,2025-03-30,26.0
Head,202507,2025-03-27,58.0
Head,202502,2025-03-23,90.0
Head,202474,2024-05-26,0.0
Head,202473,2024-05-24,39.0
Head,202471,2024-05-21,0.0
Head,202469,2024-05-19,0.0
Head,202457,2024-05-08,121.0
Head,202455,2024-05-06,57.0
Head,202450,2024-05-02,78.0
Head,202446,2024-04-28,16.0
Head,202441,2024-04-25,1.0
Head,202435,2024-04-20,120.0
Head,202430,2024-04-15,143.0
Head,202423,2024-04-09,25.0
Head,202418,2024-04-05,36.0
Head,202412,2024-03-31,22.0
Head,202408,2024-03-27,85.0
Hetmyer,202518,2025-04-05,24.0
Hetmyer,202511,2025-03-30,22.0
Hetmyer,202506,2025-03-26,8.0
Hetmyer,202502,2025-03-23,51.0
Hetmyer,202473,2024-05-24,-2.0
Hetmyer,202472,2024-05-22,31.0
Hetmyer,202450,2024-05-02,16.0
Hetmyer,202431,2024-04-16,0.0
Hetmyer,202427,2024-04-13,34.0
Hetmyer,202424,2024-04-10,16.0
Hetmyer,202419,2024-04-06,13.0
Hetmyer,202409,2024-03-28,17.0
Hetmyer,202404,2024-03-24,5.0
Hetmyer,202366,2023-05-19,56.0
Hetmyer,202360,2023-05-14,44.0
Hetmyer,202352,2023-05-07,7.0
Hetmyer,202348,2023-05-05,3.0
Hetmyer,202342,2023-04-30,10.0
Hetmyer,202337,2023-04-27,8.0
Hetmyer,202332,2023-04-23,-3.0
Hetmyer,202326,2023-04-19,2.0
Hetmyer,202323,2023-04-16,76.0
Hetmyer,202317,2023-04-12,36.0
Hetmyer,202311,2023-04-08,48.0
Hetmyer,202308,2023-04-05,43.0
Hetmyer,202304,2023-04-02,25.0
Hetmyer,202274,2022-05-29,13.0
Hetmyer,202273,2022-05-27,2.0
Hetmyer,202271,2022-05-24,4.0
Hetmyer,202268,2022-05-20,7.0
Hetmyer,202252,2022-05-07,38.0
Hetmyer,202247,2022-05-02,32.0
Hetmyer,202244,2022-04-30,0.0
Hetmyer,202239,2022-04-26,3.0
Hetmyer,202234,2022-04-22,1.0
Hetmyer,202230,2022-04-18,32.0
Hetmyer,202224,2022-04-14,33.0
Hetmyer,202220,2022-04-10,82.0
Hetmyer,202213,2022-04-05,50.0
Hetmyer,202209,2022-04-02,44.0
Hetmyer,202205,2022-03-29,40.0
Himanshu Sharma,202419,2024-04-06,0.0
Himanshu Sharma,202370,2023-05-21,0.0
Holder,202342,2023-04-30,13.0
Holder,202337,2023-04-27,0.0
Holder,202332,2023-04-23,0.0
Holder,202326,2023-04-19,25.0
Holder,202317,2023-04-12,0.0
Holder,202311,2023-04-08,0.0
Holder,202308,2023-04-05,51.0
Holder,202304,2023-04-02,25.0
Holder,202266,2022-05-18,0.0
Holder,202263,2022-05-15,26.0
Holder,202257,2022-05-10,26.0
Holder,202253,2022-05-07,125.0
Holder,202245,2022-05-01,0.0
Holder,202242,2022-04-29,13.0
Holder,202237,2022-04-24,25.0
Holder,202231,2022-04-19,99.0
Holder,202226,2022-04-16,33.0
Holder,202220,2022-04-10,64.0
Holder,202215,2022-04-07,0.0
Holder,202212,2022-04-04,89.0
Hooda,202508,2025-03-28,5.0
Hooda,202503,2025-03-23,3.0
Hooda,202467,2024-05-17,12.0
Hooda,202464,2024-05-14,0.0
Hooda,202454,2024-05-05,6.0
Hooda,202448,2024-04-30,20.0
Hooda,202444,2024-04-27,65.0
Hooda,202439,2024-04-23,21.0
Hooda,202428,2024-04-14,9.0
Hooda,202426,2024-04-12,10.0
Hooda,202404,2024-03-24,32.0
Hooda,202363,2023-05-16,5.0
Hooda,202351,2023-05-07,11.0
Hooda,202343,2023-05-01,1.0
Hooda,202338,2023-04-28,13.0
Hooda,202330,2023-04-22,2.0
Hooda,202326,2023-04-19,2.0
Hooda,202321,2023-04-15,2.0
Hooda,202315,2023-04-10,10.0
Hooda,202310,2023-04-07,9.0
Hooda,202306,2023-04-03,2.0
Hooda,202303,2023-04-01,17.0
Hooda,202272,2022-05-25,54.0
Hooda,202263,2022-05-15,76.0
Hooda,202257,2022-05-10,30.0
Hooda,202253,2022-05-07,49.0
Hooda,202245,2022-05-01,68.0
Hooda,202242,2022-04-29,39.0
Hooda,202237,2022-04-24,11.0
Hooda,202231,2022-04-19,14.0
Hooda,202226,2022-04-16,18.0
Hooda,202220,2022-04-10,28.0
Hooda,202215,2022-04-07,11.0
Hooda,202212,2022-04-04,68.0
Hooda,202207,2022-03-31,16.0
Hooda,202204,2022-03-28,106.0
Hrithik Shokeen,202363,2023-05-16,0.0
Hrithik Shokeen,202331,2023-04-22,0.0
Hrithik Shokeen,202325,2023-04-18,0.0
Hrithik Shokeen,202322,2023-04-16,50.0
Hrithik Shokeen,202316,2023-04-11,25.0
Hrithik Shokeen,202312,2023-04-08,21.0
Hrithik Shokeen,202305,2023-04-02,6.0
Hrithik Shokeen,202269,2022-05-21,0.0
Hrithik Shokeen,202259,2022-05-12,20.0
Hrithik Shokeen,202244,2022-04-30,50.0
Hrithik Shokeen,202237,2022-04-24,0.0
Hrithik Shokeen,202233,2022-04-21,28.0
Indrajith,202253,2022-05-07,0.0
Indrajith,202247,2022-05-02,17.0
Indrajith,202241,2022-04-28,6.0
Ishan Kishan,202519,2025-04-06,19.0
Ishan Kishan,202515,2025-04-03,2.0
Ishan Kishan,202510,2025-03-30,2.0
Ishan Kishan,202507,2025-03-27,0.0
Ishan Kishan,202502,2025-03-23,145.0
Ishan Kishan,202467,2024-05-17,15.0
Ishan Kishan,202460,2024-05-11,49.0
Ishan Kishan,202455,2024-05-06,11.0
Ishan Kishan,202451,2024-05-03,16.0
Ishan Kishan,202448,2024-04-30,35.0
Ishan Kishan,202443,2024-04-27,24.0
Ishan Kishan,202438,2024-04-22,0.0
Ishan Kishan,202433,2024-04-18,9.0
Ishan Kishan,202429,2024-04-14,28.0
Ishan Kishan,202425,2024-04-11,94.0
Ishan Kishan,202420,2024-04-07,50.0
Ishan Kishan,202414,2024-04-01,20.0
Ishan Kishan,202408,2024-03-27,44.0
Ishan Kishan,202405,2024-03-24,0.0
Ishan Kishan,202369,2023-05-21,17.0
Ishan Kishan,202363,2023-05-16,77.0
Ishan Kishan,202357,2023-05-12,37.0
Ishan Kishan,202354,2023-05-09,54.0
Ishan Kishan,202349,2023-05-06,8.0
Ishan Kishan,202346,2023-05-03,98.0
Ishan Kishan,202342,2023-04-30,32.0
Ishan Kishan,202335,2023-04-25,12.0
Ishan Kishan,202331,2023-04-22,1.0
Ishan Kishan,202325,2023-04-18,45.0
Ishan Kishan,202322,2023-04-16,81.0
Ishan Kishan,202316,2023-04-11,37.0
Ishan Kishan,202312,2023-04-08,37.0
Ishan Kishan,202305,2023-04-02,12.0
Ishan Kishan,202269,2022-05-21,59.0
Ishan Kishan,202265,2022-05-17,50.0
Ishan Kishan,202259,2022-05-12,7.0
Ishan Kishan,202256,2022-05-09,66.0
Ishan Kishan,202251,2022-05-06,52.0
Ishan Kishan,202244,2022-04-30,32.0
Ishan Kishan,202237,2022-04-24,2.0
Ishan Kishan,202233,2022-04-21,0.0
Ishan Kishan,202226,2022-04-16,15.0
Ishan Kishan,202223,2022-04-13,3.0
Ishan Kishan,202218,2022-04-09,29.0
Ishan Kishan,202214,2022-04-06,13.0
Ishan Kishan,202209,2022-04-02,69.0
Ishan Kishan,202202,2022-03-27,104.0
Ishant,202519,2025-04-06,0.0
Ishant,202514,2025-04-02,33.0
Ishant,202509,2025-03-29,0.0
Ishant,202464,2024-05-14,87.0
Ishant,202462,2024-05-12,25.0
Ishant,202456,2024-05-07,0.0
Ishant,202432,2024-04-17,79.0
Ishant,202426,2024-04-12,25.0
Ishant,202420,2024-04-07,0.0
Ishant,202416,2024-04-03,59.0
Ishant,202413,2024-03-31,0.0
Ishant,202402,2024-03-23,58.0
Ishant,202359,2023-05-13,58.0
Ishant,202355,2023-05-10,0.0
Ishant,202350,2023-05-06,0.0
Ishant,202344,2023-05-02,58.0
Ishant,202340,2023-04-29,25.0
Ishant,202334,2023-04-24,26.0
Ishant,202328,2023-04-20,50.0
J Richardson,202420,2024-04-07,2.0
J Suchith,202270,2022-05-22,25.0
